instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,98,4500,0.99,1e-05,0.92,126976.000000000,0.166536948,1
input-150.tsp,101,4500,0.99,1e-05,0.92,126976.000000000,0.172237052,1
input-150.tsp,100,4500,0.99,1e-05,0.92,132053.296875000,0.166035409,1
input-150.tsp,99,4500,0.99,1e-05,0.92,133120.162109375,0.160397868,1
input-150.tsp,102,4500,0.99,1e-05,0.92,130560.000000000,0.164336039,1
input-150.tsp,103,4500,0.99,1e-05,0.92,133144.000000000,0.165241581,1
input-150.tsp,104,4500,0.99,1e-05,0.92,130997.022460938,0.158197908,1
input-150.tsp,106,4500,0.99,1e-05,0.92,131184.000000000,0.154493142,1
input-150.tsp,105,4500,0.99,1e-05,0.92,129926.000000000,0.150047176,1
input-150.tsp,108,4500,0.99,1e-05,0.92,126976.000000000,0.160751883,1
input-150.tsp,107,4500,0.99,1e-05,0.92,126975.765625000,0.148078987,1
input-150.tsp,109,4500,0.99,1e-05,0.92,133120.000000000,0.170053407,1
input-150.tsp,110,4500,0.99,1e-05,0.92,131977.500488281,0.160593097,1
input-150.tsp,111,4500,0.99,1e-05,0.92,131208.319335938,0.151241070,1
input-150.tsp,112,4500,0.99,1e-05,0.92,131984.000000000,0.168374302,1
input-150.tsp,113,4500,0.99,1e-05,0.92,131456.000000000,0.146162152,1
input-150.tsp,114,4500,0.99,1e-05,0.92,132608.000000000,0.162696304,1
input-150.tsp,115,4500,0.99,1e-05,0.92,131142.812500000,0.154564609,1
input-150.tsp,117,4500,0.99,1e-05,0.92,133120.000000000,0.165667005,1
input-150.tsp,116,4500,0.99,1e-05,0.92,130048.000000000,0.146659773,1
input-150.tsp,118,4500,0.99,1e-05,0.92,129396.000000000,0.167690445,1
input-150.tsp,119,4500,0.99,1e-05,0.92,131840.000000000,0.158266706,1
input-150.tsp,120,4500,0.99,1e-05,0.92,133120.000000000,0.158019364,1
input-150.tsp,121,4500,0.99,1e-05,0.92,129024.000000000,0.162913283,1
input-150.tsp,122,4500,0.99,1e-05,0.92,131136.000000000,0.145135998,1
input-150.tsp,123,4500,0.99,1e-05,0.92,132352.000000000,0.142703202,1
input-150.tsp,125,4500,0.99,1e-05,0.92,132026.250000000,0.157817107,1
input-150.tsp,124,4500,0.99,1e-05,0.92,129440.000000000,0.164739517,1
input-150.tsp,126,4500,0.99,1e-05,0.92,139264.000000000,0.165079096,1
input-150.tsp,127,4500,0.99,1e-05,0.92,129233.000000000,0.166651295,1
input-150.tsp,128,4500,0.99,1e-05,0.92,129920.000000000,0.172476296,1
input-150.tsp,129,4500,0.99,1e-05,0.92,127485.937500000,0.165698765,1
input-150.tsp,130,4500,0.99,1e-05,0.92,131168.000000000,0.156522546,1
input-150.tsp,131,4500,0.99,1e-05,0.92,131712.000000000,0.171826170,1
input-150.tsp,133,4500,0.99,1e-05,0.92,133120.000000000,0.156140912,1
input-150.tsp,132,4500,0.99,1e-05,0.92,131264.000000000,0.161467286,1
input-150.tsp,134,4500,0.99,1e-05,0.92,126976.000000000,0.166586539,1
input-150.tsp,135,4500,0.99,1e-05,0.92,130263.875000000,0.146668543,1
input-150.tsp,137,4500,0.99,1e-05,0.92,130048.000000000,0.163045556,1
input-150.tsp,136,4500,0.99,1e-05,0.92,133509.000000000,0.168531382,1
input-150.tsp,138,4500,0.99,1e-05,0.92,135232.000000000,0.148728094,1
input-150.tsp,140,4500,0.99,1e-05,0.92,129953.000000000,0.150355282,1
input-150.tsp,139,4500,0.99,1e-05,0.92,131328.000000000,0.166026245,1
input-150.tsp,141,4500,0.99,1e-05,0.92,130880.000000000,0.150104599,1
input-150.tsp,142,4500,0.99,1e-05,0.92,132608.000000000,0.174242863,1
